,filename,box1_row,box1_col,box2_row,box2_col
1141,Dog-Train (1485).jpeg,155,80,131,84
1142,Dog-Train (1323).jpeg,162,52,14,54
1143,Dog-Train (1470).jpeg,78,133,169,81
1144,Dog-Train (1063).jpeg,23,89,72,159
1145,Dog-Train (473).jpeg,103,17,118,111
1146,Dog-Train (18).jpg,53,106,125,176
1147,Dog-Train (100).jpg,37,122,152,155
1148,Dog-Train (574).jpeg,57,67,24,5
1149,Dog-Train (1099).jpeg,64,38,41,35
1150,Dog-Train (1703).jpeg,4,48,43,169
1151,Dog-Train (916).jpeg,129,160,152,136
1152,Dog-Train (179).jpeg,43,46,102,32
1153,Dog-Train (1377).jpeg,139,80,37,166
1154,Dog-Train (1204).jpeg,170,82,28,22
1155,Dog-Train (1690).jpeg,157,62,84,17
1156,Dog-Train (1618).jpeg,9,100,46,120
1157,Dog-Train (1426).jpeg,146,175,100,41
1158,Dog-Train (1412).jpeg,77,34,135,5
1159,Dog-Train (681).jpeg,37,24,152,85
1160,Dog-Train (110).jpg,146,124,76,48
1161,Dog-Train (90).jpg,60,18,130,12
1162,Dog-Train (1650).jpeg,65,103,144,113
1163,Dog-Train (930).jpeg,140,84,95,135
1164,Dog-Train (758).jpeg,104,109,47,102
1165,Dog-Train (1297).jpeg,46,26,180,81
1166,Dog-Train (489).jpeg,68,107,43,110
1167,Dog-Train (1017).jpeg,18,28,142,119
1168,Dog-Train (470).jpeg,120,124,170,138
1169,Dog-Train (1604).jpeg,145,147,44,80
1170,Dog-Train (659).jpeg,123,165,74,95
1171,Dog-Train (1136).jpeg,38,144,68,36
1172,Dog-Train (30).jpg,97,2,6,76
1173,Dog-Train (672).jpeg,171,69,39,150
1174,Dog-Train (281).jpeg,124,88,64,21
1175,Dog-Train (660).jpeg,74,166,55,152
1176,Dog-Train (248).jpeg,157,154,176,18
1177,Dog-Train (979).jpeg,125,2,23,82
1178,Dog-Train (1464).jpeg,87,81,91,89
1179,Dog-Train (89).jpg,37,122,125,57
1180,Dog-Train (848).jpeg,96,175,172,12
1181,Dog-Train (286).jpeg,138,64,117,123
1182,Dog-Train (1225).jpeg,86,134,91,48
1183,Dog-Train (402).jpeg,26,45,88,173
1184,Dog-Train (425).jpeg,62,32,95,44
1185,Dog-Train (24).jpg,116,21,40,86
1186,Dog-Train (95).jpg,92,22,150,2
1187,Dog-Train (141).jpg,101,158,168,150
1188,Dog-Train (1243).jpeg,165,118,58,105
1189,Dog-Train (1521).jpeg,10,98,153,146
1190,Dog-Train (1501).jpeg,117,113,172,32
1191,Dog-Train (7).jpg,55,96,91,158
1192,Dog-Train (51).jpg,77,18,175,135
1193,Dog-Train (1142).jpeg,72,129,136,34
1194,Dog-Train (133).jpeg,46,3,8,18
1195,Dog-Train (395).jpeg,175,58,84,126
1196,Dog-Train (1370).jpeg,32,33,69,85
1197,Dog-Train (1072).jpeg,73,56,97,96
1198,Dog-Train (321).jpeg,146,161,150,96
1199,Dog-Train (1798).jpeg,125,38,125,49
1200,Dog-Train (70).jpeg,114,7,5,91
1201,Dog-Train (1648).jpeg,62,67,179,48
1202,Dog-Train (1713).jpeg,173,124,135,112
1203,Dog-Train (342).jpeg,63,100,103,83
1204,Dog-Train (1215).jpeg,75,111,109,162
1205,Dog-Train (769).jpeg,84,124,108,20
1206,Dog-Train (957).jpeg,161,174,124,83
1207,Dog-Train (772).jpeg,167,11,141,46
1208,Dog-Train (1043).jpeg,124,51,76,1
1209,Dog-Train (842).jpeg,51,30,165,79
1210,Dog-Train (635).jpeg,69,60,34,152
1211,Dog-Train (457).jpeg,88,106,123,131
1212,Dog-Train (1014).jpeg,17,165,1,93
1213,Dog-Train (1025).jpeg,143,54,100,25
1214,Dog-Train (302).jpeg,148,177,42,170
1215,Dog-Train (636).jpeg,21,113,137,113
1216,Dog-Train (965).jpeg,147,18,2,79
1217,Dog-Train (1303).jpeg,52,12,176,129
1218,Dog-Train (68).jpeg,79,62,145,149
1219,Dog-Train (977).jpeg,51,83,12,45
1220,Dog-Train (1802).jpeg,144,118,170,115
1221,Dog-Train (10).jpg,127,46,30,111
1222,Dog-Train (657).jpeg,147,118,164,163
1223,Dog-Train (163).jpeg,101,107,37,64
1224,Dog-Train (542).jpeg,126,45,112,84
1225,Dog-Train (1396).jpeg,45,172,123,125
1226,Dog-Train (947).jpeg,29,43,132,27
1227,Dog-Train (1178).jpeg,104,148,52,174
1228,Dog-Train (1728).jpeg,105,128,128,161
1229,Dog-Train (382).jpeg,24,113,36,130
1230,Dog-Train (1475).jpeg,81,107,156,136
1231,Dog-Train (303).jpeg,143,33,168,162
1232,Dog-Train (358).jpeg,86,19,25,131
1233,Dog-Train (1080).jpeg,150,31,89,9
1234,Dog-Train (351).jpeg,121,94,121,34
1235,Dog-Train (818).jpeg,125,151,130,79
1236,Dog-Train (68).jpg,87,123,96,114
1237,Dog-Train (258).jpeg,168,149,177,147
1238,Dog-Train (232).jpeg,88,165,139,148
1239,Dog-Train (59).jpeg,109,163,34,87
1240,Dog-Train (188).jpg,64,27,48,167
1241,Dog-Train (58).jpeg,178,66,29,158
1242,Dog-Train (1603).jpeg,10,140,67,46
1243,Dog-Train (517).jpeg,177,160,8,125
1244,Dog-Train (1476).jpeg,144,143,123,14
1245,Dog-Train (1231).jpeg,46,33,99,146
1246,Dog-Train (391).jpeg,161,63,53,178
1247,Dog-Train (1526).jpeg,63,148,37,149
1248,Dog-Train (909).jpeg,19,54,130,50
1249,Dog-Train (661).jpeg,53,114,3,51
1250,Dog-Train (921).jpeg,73,149,77,7
1251,Dog-Train (284).jpeg,123,160,148,31
1252,Dog-Train (434).jpeg,147,111,159,69
1253,Dog-Train (17).jpeg,74,144,38,38
1254,Dog-Train (674).jpeg,96,142,150,5
1255,Dog-Train (1066).jpeg,11,12,66,87
1256,Dog-Train (132).jpg,122,134,43,90
1257,Dog-Train (578).jpeg,80,38,162,80
1258,Dog-Train (451).jpeg,96,154,98,47
1259,Dog-Train (1562).jpeg,176,124,133,113
1260,Dog-Train (145).jpeg,28,179,167,147
1261,Dog-Train (1698).jpeg,10,48,135,16
1262,Dog-Train (22).jpg,133,25,121,19
1263,Dog-Train (866).jpeg,88,126,14,107
1264,Dog-Train (1002).jpeg,112,162,71,57
1265,Dog-Train (710).jpeg,75,58,159,106
1266,Dog-Train (105).jpg,24,49,149,20
1267,Dog-Train (1797).jpeg,46,151,94,126
1268,Dog-Train (1149).jpeg,178,127,84,74
1269,Dog-Train (899).jpeg,27,119,34,91
1270,Dog-Train (547).jpeg,164,109,175,76
1271,Dog-Train (1760).jpeg,171,82,70,78
1272,Dog-Train (700).jpeg,8,48,122,128
1273,Dog-Train (83).jpeg,137,73,99,80
1274,Dog-Train (1359).jpeg,153,137,16,138
1275,Dog-Train (1176).jpeg,88,167,17,124
1276,Dog-Train (370).jpeg,78,49,137,61
1277,Dog-Train (1021).jpeg,174,108,100,167
1278,Dog-Train (1689).jpeg,125,132,127,147
1279,Dog-Train (10).jpeg,85,138,82,148
1280,Dog-Train (168).jpg,178,29,148,172
1281,Dog-Train (36).jpeg,116,40,118,52
1282,Dog-Train (12).jpeg,136,110,8,10
1283,Dog-Train (1058).jpeg,27,13,8,43
1284,Dog-Train (1310).jpeg,106,72,174,168
1285,Dog-Train (1118).jpeg,163,79,0,135
1286,Dog-Train (341).jpeg,15,166,102,49
1287,Dog-Train (64).jpeg,78,25,10,14
1288,Dog-Train (1232).jpeg,81,127,103,172
1289,Dog-Train (667).jpeg,114,74,102,170
1290,Dog-Train (440).jpeg,5,52,116,99
1291,Dog-Train (19).jpg,80,8,76,47
1292,Dog-Train (121).jpg,127,124,45,66
1293,Dog-Train (1332).jpeg,49,155,111,36
1294,Dog-Train (183).jpg,51,77,160,93
1295,Dog-Train (1183).jpeg,161,80,172,165
1296,Dog-Train (566).jpeg,122,51,84,160
1297,Dog-Train (1221).jpeg,24,11,164,55
1298,Dog-Train (1755).jpeg,79,18,50,53
1299,Dog-Train (1273).jpeg,101,16,76,1
1300,Dog-Train (1179).jpeg,104,156,29,118
1301,Dog-Train (136).jpg,14,167,80,7
1302,Dog-Train (35).jpg,6,159,86,63
1303,Dog-Train (622).jpeg,7,3,86,1
1304,Dog-Train (1511).jpeg,159,20,19,35
1305,Dog-Train (256).jpeg,1,106,115,25
1306,Dog-Train (881).jpeg,8,93,97,98
1307,Dog-Train (1591).jpeg,87,167,88,44
1308,Dog-Train (1362).jpeg,30,28,113,112
1309,Dog-Train (839).jpeg,128,150,17,37
1310,Dog-Train (906).jpeg,38,150,13,84
1311,Dog-Train (115).jpg,172,36,82,79
1312,Dog-Train (1391).jpeg,41,93,124,49
1313,Dog-Train (1242).jpeg,7,111,22,78
1314,Dog-Train (1629).jpeg,57,120,173,73
1315,Dog-Train (762).jpeg,67,107,36,89
1316,Dog-Train (1218).jpeg,93,138,97,167
1317,Dog-Train (706).jpeg,79,78,120,34
1318,Dog-Train (21).jpeg,110,143,5,119
1319,Dog-Train (613).jpeg,176,82,8,104
1320,Dog-Train (1697).jpeg,2,123,26,93
1321,Dog-Train (1092).jpeg,77,7,19,172
1322,Dog-Train (573).jpeg,58,166,91,59
1323,Dog-Train (89).jpeg,43,29,158,20
1324,Dog-Train (1114).jpeg,167,152,85,40
1325,Dog-Train (399).jpeg,166,93,73,167
1326,Dog-Train (1404).jpeg,135,158,159,94
1327,Dog-Train (946).jpeg,0,105,148,120
1328,Dog-Train (543).jpeg,90,144,152,113
1329,Dog-Train (198).jpg,120,129,170,160
1330,Dog-Train (1617).jpeg,84,81,75,63
1331,Dog-Train (663).jpeg,51,14,169,125
1332,Dog-Train (1553).jpeg,72,45,105,41
1333,Dog-Train (988).jpeg,101,154,180,16
1334,Dog-Train (1053).jpeg,140,102,67,153
1335,Dog-Train (356).jpeg,164,93,168,166
1336,Dog-Train (469).jpeg,114,87,36,177
1337,Dog-Train (311).jpeg,23,156,90,100
1338,Dog-Train (614).jpeg,71,47,31,111
1339,Dog-Train (589).jpeg,132,55,100,65
1340,Dog-Train (1473).jpeg,55,70,86,141
1341,Dog-Train (801).jpeg,58,121,65,37
1342,Dog-Train (576).jpeg,22,70,177,82
1343,Dog-Train (990).jpeg,29,16,14,37
1344,Dog-Train (948).jpeg,163,178,133,155
1345,Dog-Train (108).jpg,100,65,8,96
1346,Dog-Train (257).jpeg,104,89,61,60
1347,Dog-Train (1276).jpeg,168,142,68,93
1348,Dog-Train (1647).jpeg,57,35,125,136
1349,Dog-Train (1610).jpeg,153,107,122,168
1350,Dog-Train (871).jpeg,177,13,14,132
1351,Dog-Train (431).jpeg,149,132,41,18
1352,Dog-Train (380).jpeg,131,19,98,66
1353,Dog-Train (181).jpg,171,171,104,31
1354,Dog-Train (416).jpeg,142,12,122,156
1355,Dog-Train (330).jpeg,135,30,71,2
1356,Dog-Train (1652).jpeg,48,38,112,81
1357,Dog-Train (97).jpg,124,162,63,143
1358,Dog-Train (784).jpeg,28,104,145,169
1359,Dog-Train (885).jpeg,134,162,64,69
1360,Dog-Train (838).jpeg,154,52,115,37
1361,Dog-Train (954).jpeg,135,164,17,79
1362,Dog-Train (650).jpeg,38,113,45,46
1363,Dog-Train (949).jpeg,28,38,69,159
1364,Dog-Train (110).jpeg,141,113,47,35
1365,Dog-Train (1127).jpeg,77,134,108,135
1366,Dog-Train (1126).jpeg,174,59,93,2
1367,Dog-Train (1237).jpeg,29,55,51,109
1368,Dog-Train (992).jpeg,83,155,109,30
1369,Dog-Train (80).jpg,141,44,160,125
1370,Dog-Train (585).jpeg,33,14,8,100
1371,Dog-Train (1491).jpeg,26,110,98,1
1372,Dog-Train (851).jpeg,96,16,36,134
1373,Dog-Train (275).jpeg,47,144,77,3
1374,Dog-Train (145).jpg,128,83,58,55
1375,Dog-Train (1405).jpeg,86,56,28,68
1376,Dog-Train (1767).jpeg,166,123,72,103
1377,Dog-Train (131).jpeg,132,23,91,32
1378,Dog-Train (520).jpeg,26,4,117,158
1379,Dog-Train (1170).jpeg,158,11,28,70
1380,Dog-Train (1606).jpeg,170,6,9,107
1381,Dog-Train (669).jpeg,71,133,164,179
1382,Dog-Train (23).jpg,53,148,43,171
1383,Dog-Train (1444).jpeg,88,101,170,138
1384,Dog-Train (1186).jpeg,124,58,17,74
1385,Dog-Train (487).jpeg,101,37,77,176
1386,Dog-Train (270).jpeg,126,29,154,148
1387,Dog-Train (498).jpeg,118,112,171,117
1388,Dog-Train (503).jpeg,154,101,116,129
1389,Dog-Train (122).jpg,5,83,146,121
1390,Dog-Train (494).jpeg,112,132,52,174
1391,Dog-Train (164).jpg,173,150,31,0
1392,Dog-Train (671).jpeg,128,10,164,145
1393,Dog-Train (420).jpeg,20,43,135,178
1394,Dog-Train (31).jpg,87,149,141,30
1395,Dog-Train (452).jpeg,116,168,34,66
1396,Dog-Train (417).jpeg,130,125,152,19
1397,Dog-Train (1801).jpeg,100,172,68,31
1398,Dog-Train (1433).jpeg,95,145,83,94
1399,Dog-Train (1674).jpeg,164,47,6,53
1400,Dog-Train (1642).jpeg,7,58,72,177
1401,Dog-Train (319).jpeg,176,50,41,60
1402,Dog-Train (375).jpeg,145,68,3,165
1403,Dog-Train (1272).jpeg,34,12,59,169
1404,Dog-Train (383).jpeg,121,15,179,36
1405,Dog-Train (1068).jpeg,101,1,125,93
1406,Dog-Train (1732).jpeg,134,149,22,85
1407,Dog-Train (58).jpg,143,134,5,38
1408,Dog-Train (601).jpeg,4,77,166,156
1409,Dog-Train (1569).jpeg,71,102,85,133
1410,Dog-Train (1054).jpeg,144,79,171,76
1411,Dog-Train (1446).jpeg,162,25,176,180
1412,Dog-Train (322).jpeg,173,127,126,10
1413,Dog-Train (559).jpeg,22,18,162,10
1414,Dog-Train (1525).jpeg,179,140,89,134
1415,Dog-Train (347).jpeg,135,169,53,163
1416,Dog-Train (776).jpeg,151,16,156,119
1417,Dog-Train (466).jpeg,114,58,80,176
1418,Dog-Train (325).jpeg,28,180,11,108
1419,Dog-Train (406).jpeg,47,131,23,102
1420,Dog-Train (479).jpeg,121,72,60,6
1421,Dog-Train (343).jpeg,143,104,0,151
1422,Dog-Train (16).jpg,125,171,9,58
1423,Dog-Train (603).jpeg,75,136,61,71
1424,Dog-Train (474).jpeg,100,14,79,45
1425,Dog-Train (72).jpg,87,101,111,89
1426,Dog-Train (180).jpg,132,119,38,171
1427,Dog-Train (853).jpeg,74,99,70,100
1428,Dog-Train (1570).jpeg,51,41,147,63
1429,Dog-Train (1790).jpeg,159,173,160,176
1430,Dog-Train (1789).jpeg,114,80,46,177
1431,Dog-Train (568).jpeg,86,142,154,79
1432,Dog-Train (235).jpeg,134,118,162,107
1433,Dog-Train (1121).jpeg,58,166,163,119
1434,Dog-Train (933).jpeg,125,48,128,150
1435,Dog-Train (1414).jpeg,41,151,55,159
1436,Dog-Train (278).jpeg,59,3,143,72
1437,Dog-Train (1701).jpeg,45,174,68,161
1438,Dog-Train (1593).jpeg,167,98,143,55
1439,Dog-Train (847).jpeg,60,48,180,12
1440,Dog-Train (1533).jpeg,105,45,108,158
1441,Dog-Train (569).jpeg,165,145,120,77
1442,Dog-Train (165).jpeg,39,48,4,20
1443,Dog-Train (81).jpg,2,71,178,42
1444,Dog-Train (173).jpg,142,150,77,124
1445,Dog-Train (1344).jpeg,50,73,172,49
1446,Dog-Train (1012).jpeg,29,140,124,32
1447,Dog-Train (1219).jpeg,131,54,11,143
1448,Dog-Train (1795).jpeg,177,143,59,161
1449,Dog-Train (215).jpeg,23,17,110,141
1450,Dog-Train (1033).jpeg,75,148,79,4
1451,Dog-Train (1065).jpeg,131,19,8,34
1452,Dog-Train (64).jpg,93,162,117,137
1453,Dog-Train (229).jpeg,102,108,107,159
1454,Dog-Train (15).jpg,88,140,110,161
1455,Dog-Train (1402).jpeg,65,166,143,84
1456,Dog-Train (37).jpeg,110,121,63,172
1457,Dog-Train (812).jpeg,1,173,23,165
1458,Dog-Train (161).jpg,171,14,12,154
1459,Dog-Train (1188).jpeg,143,66,161,116
1460,Dog-Train (77).jpg,4,158,36,78
1461,Dog-Train (491).jpeg,110,128,71,91
1462,Dog-Train (1184).jpeg,106,134,134,119
1463,Dog-Train (1100).jpeg,87,104,121,134
1464,Dog-Train (1309).jpeg,166,124,118,79
1465,Dog-Train (141).jpeg,75,30,0,161
1466,Dog-Train (1155).jpeg,162,109,75,114
1467,Dog-Train (1361).jpeg,8,80,142,126
1468,Dog-Train (26).jpg,115,163,39,12
1469,Dog-Train (432).jpeg,91,37,71,128
1470,Dog-Train (1211).jpeg,93,107,61,90
1471,Dog-Train (119).jpg,63,171,24,34
1472,Dog-Train (656).jpeg,53,87,95,134
1473,Dog-Train (981).jpeg,172,66,153,66
1474,Dog-Train (1528).jpeg,134,169,48,108
1475,Dog-Train (1432).jpeg,48,39,22,151
1476,Dog-Train (1022).jpeg,132,54,25,114
1477,Dog-Train (831).jpeg,162,115,163,98
1478,Dog-Train (149).jpg,86,20,151,19
1479,Dog-Train (1571).jpeg,66,0,108,36
1480,Dog-Train (1334).jpeg,105,19,179,61
1481,Dog-Train (684).jpeg,69,179,73,55
1482,Dog-Train (159).jpeg,104,163,140,82
1483,Dog-Train (829).jpeg,15,89,108,33
1484,Dog-Train (1044).jpeg,96,125,118,172
1485,Dog-Train (95).jpeg,87,72,71,105
1486,Dog-Train (1336).jpeg,126,16,57,104
1487,Dog-Train (373).jpeg,105,150,70,169
1488,Dog-Train (1746).jpeg,5,26,122,171
1489,Dog-Train (567).jpeg,30,132,74,95
1490,Dog-Train (385).jpeg,153,121,27,15
1491,Dog-Train (51).jpeg,143,174,81,11
1492,Dog-Train (638).jpeg,90,176,86,129
1493,Dog-Train (683).jpeg,49,177,138,156
1494,Dog-Train (202).jpeg,37,78,93,32
1495,Dog-Train (139).jpg,23,24,76,140
1496,Dog-Train (1266).jpeg,20,126,110,13
1497,Dog-Train (830).jpeg,19,161,65,171
1498,Dog-Train (149).jpeg,11,7,147,158
1499,Dog-Train (1181).jpeg,132,152,19,106
1500,Dog-Train (1509).jpeg,131,124,80,175
1501,Dog-Train (203).jpeg,48,163,162,20
1502,Dog-Train (339).jpeg,127,25,172,37
1503,Dog-Train (1678).jpeg,116,48,23,42
1504,Dog-Train (937).jpeg,118,157,150,99
1505,Dog-Train (1613).jpeg,45,37,139,100
1506,Dog-Train (536).jpeg,106,68,99,15
1507,Dog-Train (1555).jpeg,74,175,81,53
1508,Dog-Train (1001).jpeg,37,170,95,116
1509,Dog-Train (72).jpeg,169,153,174,136
1510,Dog-Train (775).jpeg,146,50,132,165
1511,Dog-Train (69).jpeg,174,123,69,36
1512,Dog-Train (125).jpg,63,72,114,95
1513,Dog-Train (639).jpeg,155,17,22,22
1514,Dog-Train (993).jpeg,147,132,33,0
1515,Dog-Train (238).jpeg,1,106,68,94
1516,Dog-Train (991).jpeg,111,70,101,125
1517,Dog-Train (969).jpeg,108,136,99,18
1518,Dog-Train (1762).jpeg,52,17,75,114
1519,Dog-Train (1113).jpeg,87,86,5,114
1520,Dog-Train (405).jpeg,31,28,156,65
1521,Dog-Train (1105).jpeg,61,35,32,43
1522,Dog-Train (1680).jpeg,90,151,175,64
1523,Dog-Train (781).jpeg,100,121,113,3
1524,Dog-Train (621).jpeg,68,19,161,121
1525,Dog-Train (1347).jpeg,83,100,33,133
1526,Dog-Train (676).jpeg,78,114,156,28
1527,Dog-Train (135).jpeg,43,152,152,77
1528,Dog-Train (730).jpeg,174,5,10,66
1529,Dog-Train (1479).jpeg,81,159,141,168
1530,Dog-Train (103).jpeg,173,174,78,131
1531,Dog-Train (412).jpeg,8,166,116,136
1532,Dog-Train (1137).jpeg,115,8,51,60
1533,Dog-Train (464).jpeg,22,97,162,24
1534,Dog-Train (94).jpg,76,56,138,19
1535,Dog-Train (75).jpeg,86,39,131,68
1536,Dog-Train (1298).jpeg,135,61,19,19
1537,Dog-Train (863).jpeg,46,98,164,59
1538,Dog-Train (1060).jpeg,78,162,31,34
1539,Dog-Train (52).jpg,102,12,116,118
1540,Dog-Train (1380).jpeg,30,12,107,179
1541,Dog-Train (105).jpeg,63,148,154,24
1542,Dog-Train (296).jpeg,28,50,88,169
1543,Dog-Train (583).jpeg,173,149,100,144
1544,Dog-Train (1267).jpeg,113,131,150,158
1545,Dog-Train (825).jpeg,138,162,50,51
1546,Dog-Train (525).jpeg,168,160,170,145
1547,Dog-Train (212).jpeg,24,144,117,127
1548,Dog-Train (118).jpeg,86,66,172,50
1549,Dog-Train (1354).jpeg,116,141,129,166
1550,Dog-Train (584).jpeg,162,66,43,146
1551,Dog-Train (211).jpeg,148,24,57,23
1552,Dog-Train (305).jpeg,111,172,173,150
1553,Dog-Train (1682).jpeg,107,179,142,20
1554,Dog-Train (586).jpeg,89,14,172,106
1555,Dog-Train (1217).jpeg,91,139,174,0
1556,Dog-Train (1608).jpeg,64,39,91,43
1557,Dog-Train (1187).jpeg,20,155,169,37
1558,Dog-Train (274).jpeg,51,99,23,15
1559,Dog-Train (107).jpeg,67,7,110,26
1560,Dog-Train (441).jpeg,80,95,132,97
1561,Dog-Train (126).jpeg,163,89,41,53
1562,Dog-Train (1397).jpeg,56,143,116,167
1563,Dog-Train (327).jpeg,87,116,18,150
1564,Dog-Train (677).jpeg,152,113,70,111
1565,Dog-Train (1375).jpeg,47,44,60,39
1566,Dog-Train (752).jpeg,132,84,143,179
1567,Dog-Train (1305).jpeg,56,159,47,148
1568,Dog-Train (731).jpeg,25,47,0,41
1569,Dog-Train (1314).jpeg,55,95,131,56
1570,Dog-Train (514).jpeg,105,119,41,32
1571,Dog-Train (1159).jpeg,161,163,2,43
1572,Dog-Train (407).jpeg,97,75,75,33
1573,Dog-Train (968).jpeg,68,48,173,90
1574,Dog-Train (353).jpeg,169,176,66,41
1575,Dog-Train (445).jpeg,167,116,129,31
1576,Dog-Train (741).jpeg,37,118,84,45
1577,Dog-Train (184).jpeg,115,116,61,126
1578,Dog-Train (158).jpg,105,106,86,133
1579,Dog-Train (1448).jpeg,78,110,170,119
1580,Dog-Train (1675).jpeg,74,114,6,4
1581,Dog-Train (633).jpeg,111,9,163,161
1582,Dog-Train (1101).jpeg,174,76,10,69
1583,Dog-Train (1529).jpeg,165,71,94,115
1584,Dog-Train (66).jpg,108,116,29,63
1585,Dog-Train (727).jpeg,129,122,37,9
1586,Dog-Train (1768).jpeg,67,127,24,123
1587,Dog-Train (44).jpg,91,148,37,45
1588,Dog-Train (1244).jpeg,165,18,61,1
1589,Dog-Train (1356).jpeg,161,82,129,8
1590,Dog-Train (615).jpeg,171,82,44,21
1591,Dog-Train (785).jpeg,75,96,66,43
1592,Dog-Train (1743).jpeg,157,35,78,110
1593,Dog-Train (1115).jpeg,38,3,93,133
1594,Dog-Train (1599).jpeg,129,122,102,19
1595,Dog-Train (345).jpeg,135,109,70,136
1596,Dog-Train (1506).jpeg,23,67,66,73
1597,Dog-Train (264).jpeg,153,157,99,62
1598,Dog-Train (377).jpeg,69,170,14,108
1599,Dog-Train (71).jpg,170,158,167,9
1600,Dog-Train (858).jpeg,68,136,21,52
1601,Dog-Train (75).jpg,118,136,71,40
1602,Dog-Train (109).jpg,17,24,150,7
1603,Dog-Train (945).jpeg,143,132,110,84
1604,Dog-Train (199).jpeg,31,15,102,175
1605,Dog-Train (404).jpeg,160,86,134,55
1606,Dog-Train (1161).jpeg,163,164,176,124
1607,Dog-Train (50).jpg,153,157,38,166
1608,Dog-Train (1456).jpeg,42,165,130,177
1609,Dog-Train (331).jpeg,172,150,158,37
1610,Dog-Train (1435).jpeg,132,174,131,45
1611,Dog-Train (695).jpeg,170,133,179,22
1612,Dog-Train (3).jpeg,35,160,14,175
1613,Dog-Train (1548).jpeg,95,131,76,169
1614,Dog-Train (1296).jpeg,80,126,78,120
1615,Dog-Train (24).jpeg,29,16,114,66
1616,Dog-Train (1078).jpeg,153,44,10,61
1617,Dog-Train (153).jpeg,140,88,146,169
1618,Dog-Train (1800).jpeg,156,15,140,157
1619,Dog-Train (1577).jpeg,21,50,60,57
1620,Dog-Train (539).jpeg,52,15,131,133
1621,Dog-Train (279).jpeg,4,25,3,50
1622,Dog-Train (1352).jpeg,115,43,176,23
1623,Dog-Train (1372).jpeg,172,121,12,2
1624,Dog-Train (557).jpeg,14,115,172,176
1625,Dog-Train (497).jpeg,173,47,34,76
1626,Dog-Train (324).jpeg,120,39,109,128
1627,Dog-Train (1248).jpeg,163,124,71,69
1628,Dog-Train (908).jpeg,18,43,5,45
1629,Dog-Train (1307).jpeg,56,119,63,18
1630,Dog-Train (41).jpg,15,143,41,61
1631,Dog-Train (276).jpeg,98,133,124,6
1632,Dog-Train (886).jpeg,32,36,35,117
1633,Dog-Train (504).jpeg,89,73,96,52
1634,Dog-Train (971).jpeg,43,40,150,134
1635,Dog-Train (1351).jpeg,89,32,30,151
1636,Dog-Train (1699).jpeg,94,159,85,165
1637,Dog-Train (374).jpeg,63,101,25,9
1638,Dog-Train (60).jpeg,168,112,26,1
1639,Dog-Train (1251).jpeg,130,89,128,35
1640,Dog-Train (40).jpg,97,36,86,117
1641,Dog-Train (1047).jpeg,97,105,56,158
1642,Dog-Train (30).jpeg,80,151,14,42
1643,Dog-Train (1752).jpeg,121,179,167,96
1644,Dog-Train (1385).jpeg,17,112,39,124
1645,Dog-Train (956).jpeg,64,55,146,76
1646,Dog-Train (1758).jpeg,79,163,8,107
1647,Dog-Train (835).jpeg,174,19,30,26
1648,Dog-Train (1337).jpeg,91,1,29,34
1649,Dog-Train (414).jpeg,172,55,96,34
1650,Dog-Train (476).jpeg,69,161,51,114
1651,Dog-Train (617).jpeg,171,180,6,6
1652,Dog-Train (1439).jpeg,164,115,146,55
1653,Dog-Train (1174).jpeg,163,156,25,68
1654,Dog-Train (1083).jpeg,21,63,103,129
1655,Dog-Train (397).jpeg,23,112,55,19
1656,Dog-Train (448).jpeg,42,6,60,111
1657,Dog-Train (918).jpeg,101,133,51,160
1658,Dog-Train (1531).jpeg,66,100,24,47
1659,Dog-Train (1279).jpeg,45,0,43,5
1660,Dog-Train (1791).jpeg,166,21,117,128
1661,Dog-Train (1069).jpeg,57,18,47,171
1662,Dog-Train (2).jpg,83,18,46,23
1663,Dog-Train (1722).jpeg,97,93,37,108
1664,Dog-Train (1265).jpeg,123,159,170,38
1665,Dog-Train (844).jpeg,168,170,147,104
1666,Dog-Train (194).jpg,98,35,29,74
1667,Dog-Train (216).jpeg,106,129,80,93
1668,Dog-Train (1660).jpeg,74,36,126,118
1669,Dog-Train (118).jpg,101,89,10,70
1670,Dog-Train (644).jpeg,140,114,32,152
1671,Dog-Train (1317).jpeg,26,8,79,155
1672,Dog-Train (749).jpeg,108,60,146,138
1673,Dog-Train (189).jpg,81,142,118,100
1674,Dog-Train (204).jpeg,177,33,86,61
1675,Dog-Train (870).jpeg,169,83,9,94
1676,Dog-Train (1692).jpeg,72,30,57,172
1677,Dog-Train (1745).jpeg,48,1,63,3
1678,Dog-Train (1709).jpeg,110,145,71,164
1679,Dog-Train (293).jpeg,6,71,46,26
1680,Dog-Train (1194).jpeg,39,174,40,111
1681,Dog-Train (126).jpg,139,175,140,71
1682,Dog-Train (1425).jpeg,165,63,75,159
1683,Dog-Train (290).jpeg,170,99,9,91
1684,Dog-Train (1152).jpeg,139,133,120,128
1685,Dog-Train (1715).jpeg,156,170,75,28
1686,Dog-Train (887).jpeg,28,52,106,3
1687,Dog-Train (1428).jpeg,162,135,18,77
1688,Dog-Train (1263).jpeg,6,137,140,59
1689,Dog-Train (488).jpeg,89,94,120,89
1690,Dog-Train (813).jpeg,121,137,46,30
1691,Dog-Train (1229).jpeg,139,168,165,126
1692,Dog-Train (77).jpeg,159,158,15,158
1693,Dog-Train (958).jpeg,53,163,80,77
