,filename,box1_row,box1_col,box2_row,box2_col
1222,Tiger (954).jpeg,22,155,98,142
1223,Tiger (1676).jpeg,5,128,109,127
1224,Tiger (1740).jpeg,164,85,39,141
1225,Tiger (2251).jpeg,105,180,63,25
1226,Tiger (1973).jpeg,118,2,129,137
1227,Tiger (604).jpeg,153,179,180,168
1228,Tiger (1277).jpeg,173,99,83,41
1229,Tiger (468).jpeg,31,119,66,11
1230,Tiger (523).jpeg,61,25,162,67
1231,Tiger (1153).jpeg,147,66,124,67
1232,Tiger (1305).jpeg,79,146,28,167
1233,Tiger (1463).jpeg,92,167,102,37
1234,Tiger (2281).jpeg,47,130,83,110
1235,Tiger (924).jpeg,14,145,54,175
1236,Tiger (1987).jpeg,161,94,65,128
1237,Tiger (1775).jpeg,16,126,27,68
1238,Tiger (408).jpeg,177,177,178,46
1239,Tiger (1156).jpeg,147,144,47,163
1240,Tiger (1043).jpeg,100,178,129,131
1241,Tiger (863).jpeg,64,16,151,148
1242,Tiger (1591).jpeg,116,126,166,38
1243,Tiger (2011).jpeg,38,24,18,99
1244,Tiger (689).jpeg,110,73,158,149
1245,Tiger (538).jpeg,1,87,169,32
1246,Tiger (1930).jpeg,106,163,160,139
1247,Tiger (1169).jpeg,138,75,68,81
1248,Tiger (355).jpeg,73,147,16,44
1249,Tiger (1083).jpeg,32,112,30,89
1250,Tiger (407).jpeg,147,90,107,164
1251,Tiger (1711).jpeg,42,25,10,5
1252,Tiger (1412).jpeg,143,155,3,169
1253,Tiger (2009).jpeg,124,119,34,113
1254,Tiger (1404).jpeg,107,144,109,31
1255,Tiger (851).jpeg,48,81,38,172
1256,Tiger (977).jpeg,93,6,3,59
1257,Tiger (2089).jpeg,165,45,131,24
1258,Tiger (2208).jpeg,89,75,157,118
1259,Tiger (771).jpeg,30,119,21,12
1260,Tiger (1778).jpeg,142,10,17,158
1261,Tiger (2265).jpeg,132,166,112,85
1262,Tiger (2025).jpeg,124,39,167,136
1263,Tiger (1296).jpeg,22,52,25,34
1264,Tiger (567).jpeg,173,137,56,10
1265,Tiger (359).jpeg,120,157,175,24
1266,Tiger (2157).jpeg,77,146,180,180
1267,Tiger (1746).jpeg,8,16,93,172
1268,Tiger (1614).jpeg,98,117,105,138
1269,Tiger (2129).jpeg,24,110,8,119
1270,Tiger (2133).jpeg,180,2,43,51
1271,Tiger (1482).jpeg,161,136,137,110
1272,Tiger (774).jpeg,36,113,154,127
1273,Tiger (673).jpeg,147,133,168,117
1274,Tiger (1946).jpeg,123,63,134,155
1275,Tiger (1028).jpeg,124,31,31,89
1276,Tiger (1615).jpeg,0,111,90,8
1277,Tiger (711).jpeg,152,48,151,66
1278,Tiger (970).jpeg,173,159,171,68
1279,Tiger (1225).jpeg,24,114,63,135
1280,Tiger (1634).jpeg,92,109,95,7
1281,Tiger (596).jpeg,133,52,158,76
1282,Tiger (2246).jpeg,18,136,44,79
1283,Tiger (726).jpeg,38,117,28,53
1284,Tiger (1883).jpeg,133,131,12,102
1285,Tiger (383).jpeg,32,12,130,175
1286,Tiger (477).jpeg,149,12,55,139
1287,Tiger (1065).jpeg,166,159,35,114
1288,Tiger (1223).jpeg,102,54,47,135
1289,Tiger (1921).jpeg,26,149,109,21
1290,Tiger (2118).jpeg,64,86,64,131
1291,Tiger (2142).jpeg,103,94,43,80
1292,Tiger (1302).jpeg,153,43,59,133
1293,Tiger (1236).jpeg,44,84,116,98
1294,Tiger (1959).jpeg,179,96,36,168
1295,Tiger (1554).jpeg,117,39,112,16
1296,Tiger (1165).jpeg,118,115,65,32
1297,Tiger (1667).jpeg,30,65,52,102
1298,Tiger (760).jpeg,89,20,82,84
1299,Tiger (1421).jpeg,1,41,92,18
1300,Tiger (1568).jpeg,92,43,26,18
1301,Tiger (1604).jpeg,108,28,137,166
1302,Tiger (2177).jpeg,116,161,41,109
1303,Tiger (1254).jpeg,17,27,32,51
1304,Tiger (1774).jpeg,50,0,45,63
1305,Tiger (1581).jpeg,31,149,114,11
1306,Tiger (1237).jpeg,24,29,23,176
1307,Tiger (1031).jpeg,93,154,134,44
1308,Tiger (1832).jpeg,40,130,61,123
1309,Tiger (2168).jpeg,20,3,0,99
1310,Tiger (2255).jpeg,64,166,150,31
1311,Tiger (1841).jpeg,85,10,149,18
1312,Tiger (2326).jpeg,46,9,133,89
1313,Tiger (1284).jpeg,134,172,70,33
1314,Tiger (659).jpeg,69,56,148,56
1315,Tiger (1628).jpeg,69,116,88,113
1316,Tiger (1345).jpeg,14,96,70,176
1317,Tiger (647).jpeg,97,166,29,11
1318,Tiger (1347).jpeg,22,107,92,94
1319,Tiger (2130).jpeg,164,92,121,92
1320,Tiger (1197).jpeg,11,57,95,155
1321,Tiger (1397).jpeg,89,67,130,36
1322,Tiger (1080).jpeg,62,48,55,59
1323,Tiger (1577).jpeg,56,152,58,0
1324,Tiger (2175).jpeg,3,166,56,9
1325,Tiger (2183).jpeg,152,25,161,7
1326,Tiger (1202).jpeg,124,110,160,157
1327,Tiger (375).jpeg,136,152,148,106
1328,Tiger (1705).jpeg,89,101,109,149
1329,Tiger (457).jpeg,99,164,170,155
1330,Tiger (1764).jpeg,17,110,46,153
1331,Tiger (1770).jpeg,137,90,65,65
1332,Tiger (569).jpeg,37,1,34,28
1333,Tiger (502).jpeg,176,25,86,158
1334,Tiger (1543).jpeg,159,179,32,115
1335,Tiger (1788).jpeg,135,108,66,19
1336,Tiger (654).jpeg,79,53,136,139
1337,Tiger (1687).jpeg,139,101,34,140
1338,Tiger (2132).jpeg,52,172,160,54
1339,Tiger (1610).jpeg,144,1,2,147
1340,Tiger (424).jpeg,151,119,66,59
1341,Tiger (1499).jpeg,115,49,71,58
1342,Tiger (530).jpeg,80,18,108,134
1343,Tiger (697).jpeg,1,148,148,40
1344,Tiger (1206).jpeg,31,125,174,146
1345,Tiger (832).jpeg,129,30,154,58
1346,Tiger (553).jpeg,117,153,180,68
1347,Tiger (1363).jpeg,87,86,102,45
1348,Tiger (2224).jpeg,116,16,156,113
1349,Tiger (1655).jpeg,88,174,175,117
1350,Tiger (2014).jpeg,98,39,121,28
1351,Tiger (1403).jpeg,45,40,86,52
1352,Tiger (989).jpeg,173,102,178,14
1353,Tiger (1070).jpeg,126,158,15,37
1354,Tiger (1521).jpeg,84,118,170,159
1355,Tiger (1182).jpeg,171,98,59,22
1356,Tiger (1260).jpeg,47,108,69,75
1357,Tiger (1600).jpeg,44,113,122,143
1358,Tiger (1219).jpeg,174,50,173,90
1359,Tiger (1736).jpeg,115,163,179,165
1360,Tiger (1395).jpeg,134,125,158,139
1361,Tiger (1927).jpeg,92,110,23,5
1362,Tiger (855).jpeg,9,48,124,135
1363,Tiger (841).jpeg,44,55,125,180
1364,Tiger (1833).jpeg,154,132,47,158
1365,Tiger (1587).jpeg,137,139,179,170
1366,Tiger (2319).jpeg,112,97,2,169
1367,Tiger (746).jpeg,110,127,64,119
1368,Tiger (617).jpeg,113,99,136,62
1369,Tiger (768).jpeg,79,72,127,147
1370,Tiger (327).jpeg,118,119,32,167
1371,Tiger (2134).jpeg,93,42,2,114
1372,Tiger (1673).jpeg,157,14,42,155
1373,Tiger (1205).jpeg,130,10,0,34
1374,Tiger (410).jpeg,140,31,24,159
1375,Tiger (1341).jpeg,74,43,110,87
1376,Tiger (1820).jpeg,160,85,176,158
1377,Tiger (361).jpeg,131,76,9,8
1378,Tiger (1204).jpeg,43,158,11,101
1379,Tiger (1062).jpeg,134,20,105,84
1380,Tiger (1507).jpeg,145,20,34,77
1381,Tiger (441).jpeg,125,40,91,130
1382,Tiger (486).jpeg,51,100,179,107
1383,Tiger (1355).jpeg,6,63,33,154
1384,Tiger (1406).jpeg,172,10,119,121
1385,Tiger (1377).jpeg,31,104,98,11
1386,Tiger (1690).jpeg,25,112,57,25
1387,Tiger (404).jpeg,63,26,121,9
1388,Tiger (338).jpeg,112,65,74,108
1389,Tiger (944).jpeg,147,121,25,56
1390,Tiger (2249).jpeg,33,81,89,86
1391,Tiger (1285).jpeg,175,19,14,42
1392,Tiger (853).jpeg,113,143,65,111
1393,Tiger (452).jpeg,27,112,7,75
1394,Tiger (838).jpeg,32,73,79,85
1395,Tiger (1734).jpeg,0,18,167,13
1396,Tiger (559).jpeg,170,121,104,164
1397,Tiger (1484).jpeg,106,176,18,68
1398,Tiger (716).jpeg,15,95,171,15
1399,Tiger (1771).jpeg,35,109,145,101
1400,Tiger (414).jpeg,53,20,147,98
1401,Tiger (661).jpeg,87,136,128,35
1402,Tiger (685).jpeg,160,109,165,174
1403,Tiger (1694).jpeg,30,45,101,114
1404,Tiger (1016).jpeg,3,118,48,16
1405,Tiger (570).jpeg,18,44,113,148
1406,Tiger (1884).jpeg,3,67,89,29
1407,Tiger (1112).jpeg,103,15,171,69
1408,Tiger (1849).jpeg,149,20,36,168
1409,Tiger (2158).jpeg,75,23,107,103
1410,Tiger (1661).jpeg,99,15,81,40
1411,Tiger (830).jpeg,92,83,145,171
1412,Tiger (1093).jpeg,99,120,51,129
1413,Tiger (1297).jpeg,48,92,68,78
1414,Tiger (614).jpeg,60,124,113,150
1415,Tiger (1330).jpeg,25,81,88,50
1416,Tiger (783).jpeg,179,166,125,106
1417,Tiger (1033).jpeg,46,92,60,163
1418,Tiger (800).jpeg,41,3,4,103
1419,Tiger (550).jpeg,124,26,39,93
1420,Tiger (2320).jpeg,66,125,75,18
1421,Tiger (1435).jpeg,132,174,160,89
1422,Tiger (1951).jpeg,114,26,174,162
1423,Tiger (2082).jpeg,41,44,112,140
1424,Tiger (1961).jpeg,133,104,16,52
1425,Tiger (2273).jpeg,68,16,2,110
1426,Tiger (872).jpeg,46,168,44,74
1427,Tiger (2152).jpeg,160,127,106,35
1428,Tiger (561).jpeg,87,87,25,83
1429,Tiger (1789).jpeg,130,148,110,96
1430,Tiger (644).jpeg,72,39,8,143
1431,Tiger (738).jpeg,122,137,174,8
1432,Tiger (1783).jpeg,155,36,145,48
1433,Tiger (1943).jpeg,3,178,59,135
1434,Tiger (1441).jpeg,94,104,149,103
1435,Tiger (1041).jpeg,95,169,98,139
1436,Tiger (1731).jpeg,50,88,34,76
1437,Tiger (739).jpeg,148,146,6,169
1438,Tiger (1226).jpeg,14,77,69,27
1439,Tiger (1301).jpeg,145,177,152,0
1440,Tiger (1073).jpeg,3,61,3,62
1441,Tiger (2038).jpeg,53,13,152,36
1442,Tiger (1280).jpeg,129,96,16,157
1443,Tiger (1929).jpeg,44,137,116,58
1444,Tiger (1439).jpeg,7,52,37,68
1445,Tiger (1904).jpeg,52,78,88,155
1446,Tiger (1278).jpeg,123,167,153,15
1447,Tiger (2269).jpeg,55,131,97,25
1448,Tiger (1903).jpeg,128,151,169,31
1449,Tiger (2205).jpeg,112,170,82,87
1450,Tiger (1144).jpeg,39,63,48,71
1451,Tiger (1360).jpeg,123,18,76,130
1452,Tiger (2072).jpeg,97,164,123,155
1453,Tiger (1874).jpeg,163,76,1,64
1454,Tiger (1582).jpeg,57,10,28,156
1455,Tiger (583).jpeg,44,86,36,120
1456,Tiger (1057).jpeg,36,77,30,93
1457,Tiger (1400).jpeg,170,136,179,76
1458,Tiger (895).jpeg,58,13,161,139
1459,Tiger (584).jpeg,104,4,38,102
1460,Tiger (463).jpeg,49,21,133,50
1461,Tiger (573).jpeg,128,25,113,49
1462,Tiger (694).jpeg,3,178,152,150
1463,Tiger (478).jpeg,99,5,176,120
1464,Tiger (2322).jpeg,133,132,149,85
1465,Tiger (1218).jpeg,135,176,64,162
1466,Tiger (466).jpeg,154,129,20,77
1467,Tiger (968).jpeg,90,149,64,119
1468,Tiger (1425).jpeg,128,87,103,124
1469,Tiger (1361).jpeg,165,59,42,146
1470,Tiger (2135).jpeg,176,55,7,136
1471,Tiger (1782).jpeg,87,81,131,18
1472,Tiger (1117).jpeg,70,81,144,30
1473,Tiger (443).jpeg,122,71,165,99
1474,Tiger (336).jpeg,61,30,22,48
1475,Tiger (2113).jpeg,116,147,74,103
1476,Tiger (1781).jpeg,173,58,180,97
1477,Tiger (1342).jpeg,133,59,64,148
1478,Tiger (2253).jpeg,173,167,105,179
1479,Tiger (1793).jpeg,105,20,140,133
1480,Tiger (1735).jpeg,43,147,21,62
1481,Tiger (1423).jpeg,53,114,117,93
1482,Tiger (1660).jpeg,51,88,168,113
1483,Tiger (1945).jpeg,146,157,10,131
1484,Tiger (2029).jpeg,176,151,126,81
1485,Tiger (884).jpeg,177,18,62,165
1486,Tiger (874).jpeg,104,85,54,135
1487,Tiger (693).jpeg,176,125,129,91
1488,Tiger (1772).jpeg,98,124,117,20
1489,Tiger (1118).jpeg,28,5,32,149
1490,Tiger (1616).jpeg,104,9,169,150
1491,Tiger (1518).jpeg,51,73,71,161
1492,Tiger (1632).jpeg,100,139,120,110
1493,Tiger (2122).jpeg,27,65,107,48
1494,Tiger (2182).jpeg,45,149,21,177
1495,Tiger (2147).jpeg,6,66,60,68
1496,Tiger (1915).jpeg,94,180,3,36
1497,Tiger (1349).jpeg,95,84,39,139
1498,Tiger (2259).jpeg,57,76,26,106
1499,Tiger (1195).jpeg,64,40,135,89
1500,Tiger (1626).jpeg,49,42,2,6
1501,Tiger (1713).jpeg,119,163,72,118
1502,Tiger (1678).jpeg,55,145,52,42
1503,Tiger (2027).jpeg,121,35,126,42
1504,Tiger (1424).jpeg,156,43,42,70
1505,Tiger (1238).jpeg,67,58,154,141
1506,Tiger (1044).jpeg,106,63,51,60
1507,Tiger (1555).jpeg,85,62,176,65
1508,Tiger (1452).jpeg,165,108,118,13
1509,Tiger (1273).jpeg,133,29,25,11
1510,Tiger (1069).jpeg,66,163,102,173
1511,Tiger (1618).jpeg,20,63,120,28
1512,Tiger (1725).jpeg,80,19,78,69
1513,Tiger (1258).jpeg,151,83,112,98
1514,Tiger (1210).jpeg,85,124,87,166
1515,Tiger (1625).jpeg,9,63,166,179
1516,Tiger (1376).jpeg,90,60,173,22
1517,Tiger (2060).jpeg,95,38,139,70
1518,Tiger (528).jpeg,66,140,147,48
1519,Tiger (1755).jpeg,156,15,14,91
1520,Tiger (1584).jpeg,23,37,142,68
1521,Tiger (2294).jpeg,11,115,7,73
1522,Tiger (1595).jpeg,166,180,175,74
1523,Tiger (431).jpeg,149,180,142,9
1524,Tiger (2004).jpeg,107,75,8,5
1525,Tiger (910).jpeg,64,128,68,27
1526,Tiger (880).jpeg,150,92,22,58
1527,Tiger (1026).jpeg,121,127,1,172
1528,Tiger (633).jpeg,65,72,46,102
1529,Tiger (824).jpeg,52,6,154,40
1530,Tiger (1917).jpeg,100,91,180,179
1531,Tiger (516).jpeg,85,124,7,130
1532,Tiger (2099).jpeg,92,66,33,100
1533,Tiger (825).jpeg,102,100,67,125
1534,Tiger (1999).jpeg,86,127,77,2
1535,Tiger (773).jpeg,37,43,125,40
1536,Tiger (2288).jpeg,141,165,62,123
1537,Tiger (873).jpeg,150,143,176,34
1538,Tiger (2204).jpeg,53,59,180,60
1539,Tiger (1850).jpeg,174,135,118,83
1540,Tiger (638).jpeg,5,135,163,12
1541,Tiger (1601).jpeg,97,107,9,150
1542,Tiger (1759).jpeg,161,62,102,17
1543,Tiger (1749).jpeg,154,104,40,144
1544,Tiger (1242).jpeg,62,108,178,33
1545,Tiger (1842).jpeg,179,96,30,82
1546,Tiger (1103).jpeg,50,65,85,116
1547,Tiger (1018).jpeg,169,77,81,79
1548,Tiger (1048).jpeg,62,160,148,139
1549,Tiger (549).jpeg,72,59,73,37
1550,Tiger (1212).jpeg,94,28,166,64
1551,Tiger (1476).jpeg,128,48,148,161
1552,Tiger (1092).jpeg,177,40,67,120
1553,Tiger (1752).jpeg,148,14,72,67
1554,Tiger (2261).jpeg,88,149,93,124
1555,Tiger (1465).jpeg,52,76,2,94
1556,Tiger (413).jpeg,144,45,59,60
1557,Tiger (1362).jpeg,45,169,149,87
1558,Tiger (1720).jpeg,3,91,123,19
1559,Tiger (988).jpeg,82,159,81,148
1560,Tiger (1538).jpeg,147,117,164,113
1561,Tiger (2186).jpeg,148,15,125,165
1562,Tiger (2231).jpeg,40,161,56,64
1563,Tiger (1171).jpeg,162,179,19,2
1564,Tiger (540).jpeg,89,85,166,120
1565,Tiger (1966).jpeg,78,92,7,178
1566,Tiger (2057).jpeg,121,95,32,75
1567,Tiger (640).jpeg,3,112,41,71
1568,Tiger (2145).jpeg,30,38,101,32
1569,Tiger (1516).jpeg,180,29,130,10
1570,Tiger (757).jpeg,29,145,117,142
1571,Tiger (688).jpeg,147,112,45,54
1572,Tiger (1908).jpeg,109,102,93,61
1573,Tiger (473).jpeg,157,137,27,150
1574,Tiger (1123).jpeg,23,133,107,70
1575,Tiger (642).jpeg,11,83,80,48
1576,Tiger (1640).jpeg,19,23,121,64
1577,Tiger (869).jpeg,121,140,112,103
1578,Tiger (1167).jpeg,134,173,3,18
1579,Tiger (455).jpeg,132,171,54,170
1580,Tiger (1265).jpeg,91,180,137,135
1581,Tiger (945).jpeg,179,163,103,36
1582,Tiger (1633).jpeg,78,56,59,118
1583,Tiger (1068).jpeg,165,160,15,68
1584,Tiger (1161).jpeg,131,70,6,107
1585,Tiger (1887).jpeg,24,126,23,55
1586,Tiger (1948).jpeg,118,23,134,47
1587,Tiger (1787).jpeg,55,138,13,120
1588,Tiger (1163).jpeg,39,0,4,71
1589,Tiger (2148).jpeg,57,175,127,68
1590,Tiger (801).jpeg,136,53,75,75
1591,Tiger (1442).jpeg,86,125,78,132
1592,Tiger (1677).jpeg,133,169,124,64
1593,Tiger (966).jpeg,7,141,120,50
1594,Tiger (1712).jpeg,89,84,140,33
1595,Tiger (1612).jpeg,78,89,52,139
1596,Tiger (680).jpeg,45,158,54,60
1597,Tiger (778).jpeg,162,116,172,26
1598,Tiger (1857).jpeg,164,30,172,100
1599,Tiger (2302).jpeg,133,88,18,75
1600,Tiger (1980).jpeg,88,129,22,165
1601,Tiger (1298).jpeg,112,40,137,52
1602,Tiger (2310).jpeg,71,14,30,70
1603,Tiger (1880).jpeg,45,69,111,15
1604,Tiger (1895).jpeg,13,52,136,92
1605,Tiger (1408).jpeg,11,102,166,82
1606,Tiger (1569).jpeg,72,31,154,59
1607,Tiger (637).jpeg,58,90,71,60
1608,Tiger (2026).jpeg,47,164,57,66
1609,Tiger (490).jpeg,145,170,83,116
1610,Tiger (1579).jpeg,104,101,145,92
1611,Tiger (534).jpeg,85,102,59,169
1612,Tiger (1124).jpeg,152,38,170,12
1613,Tiger (1931).jpeg,87,179,28,36
1614,Tiger (1982).jpeg,161,140,156,131
1615,Tiger (1007).jpeg,164,65,2,69
1616,Tiger (1932).jpeg,174,102,76,65
1617,Tiger (736).jpeg,133,125,17,79
1618,Tiger (1530).jpeg,112,29,104,112
1619,Tiger (1785).jpeg,171,174,2,67
1620,Tiger (2033).jpeg,55,26,71,10
1621,Tiger (430).jpeg,116,114,19,29
1622,Tiger (391).jpeg,132,117,91,43
1623,Tiger (1262).jpeg,71,12,131,54
1624,Tiger (1964).jpeg,31,150,168,22
1625,Tiger (1663).jpeg,80,118,102,67
1626,Tiger (432).jpeg,101,58,36,150
1627,Tiger (598).jpeg,136,29,14,87
1628,Tiger (2051).jpeg,161,166,122,62
1629,Tiger (1751).jpeg,162,173,104,170
1630,Tiger (616).jpeg,50,147,21,27
1631,Tiger (1221).jpeg,16,105,67,36
1632,Tiger (1480).jpeg,89,170,33,6
1633,Tiger (2211).jpeg,25,103,34,30
1634,Tiger (2071).jpeg,36,124,141,37
1635,Tiger (1214).jpeg,30,91,110,19
1636,Tiger (1559).jpeg,30,2,126,8
1637,Tiger (897).jpeg,123,92,10,52
1638,Tiger (1670).jpeg,24,151,74,47
1639,Tiger (708).jpeg,106,38,2,2
1640,Tiger (1796).jpeg,3,150,133,107
1641,Tiger (1938).jpeg,119,86,7,8
1642,Tiger (1272).jpeg,134,49,8,127
1643,Tiger (729).jpeg,129,165,138,121
1644,Tiger (935).jpeg,36,130,67,9
1645,Tiger (475).jpeg,46,174,94,119
1646,Tiger (1699).jpeg,0,161,96,89
1647,Tiger (2146).jpeg,30,9,50,88
1648,Tiger (2185).jpeg,94,120,60,9
1649,Tiger (1816).jpeg,12,128,105,135
1650,Tiger (959).jpeg,97,162,135,145
1651,Tiger (1666).jpeg,111,172,66,141
1652,Tiger (1989).jpeg,156,116,36,62
1653,Tiger (1074).jpeg,171,75,131,34
1654,Tiger (1308).jpeg,132,46,39,25
1655,Tiger (1327).jpeg,8,48,42,98
1656,Tiger (2083).jpeg,115,57,56,129
1657,Tiger (456).jpeg,110,77,46,3
1658,Tiger (2013).jpeg,124,78,16,43
1659,Tiger (1148).jpeg,145,164,150,142
1660,Tiger (1216).jpeg,164,71,138,120
1661,Tiger (1401).jpeg,4,179,129,58
1662,Tiger (891).jpeg,167,11,99,176
1663,Tiger (416).jpeg,50,144,121,44
1664,Tiger (1485).jpeg,120,24,64,6
1665,Tiger (960).jpeg,70,79,73,86
1666,Tiger (701).jpeg,111,142,48,146
1667,Tiger (2001).jpeg,84,4,81,159
1668,Tiger (563).jpeg,177,30,45,106
1669,Tiger (1573).jpeg,124,1,140,1
1670,Tiger (1369).jpeg,124,154,113,133
1671,Tiger (1030).jpeg,109,155,4,167
1672,Tiger (1592).jpeg,72,94,155,142
1673,Tiger (1606).jpeg,63,162,167,46
1674,Tiger (1495).jpeg,65,82,175,24
1675,Tiger (427).jpeg,86,73,51,45
1676,Tiger (1662).jpeg,78,61,179,142
1677,Tiger (2140).jpeg,6,112,42,167
1678,Tiger (2315).jpeg,51,152,100,12
1679,Tiger (2050).jpeg,21,140,180,131
1680,Tiger (398).jpeg,123,113,162,101
1681,Tiger (2179).jpeg,129,60,14,180
1682,Tiger (1977).jpeg,71,38,65,8
1683,Tiger (350).jpeg,112,49,146,152
1684,Tiger (2250).jpeg,144,122,56,99
1685,Tiger (925).jpeg,44,13,34,60
1686,Tiger (1695).jpeg,29,66,53,85
1687,Tiger (2141).jpeg,25,71,122,113
1688,Tiger (1158).jpeg,74,132,171,46
1689,Tiger (2164).jpeg,74,99,0,70
1690,Tiger (1864).jpeg,121,1,174,146
1691,Tiger (542).jpeg,4,55,31,71
1692,Tiger (2008).jpeg,160,146,47,112
1693,Tiger (2213).jpeg,178,102,64,118
1694,Tiger (1235).jpeg,12,141,125,132
1695,Tiger (1611).jpeg,88,109,106,137
1696,Tiger (1255).jpeg,4,23,107,143
1697,Tiger (1172).jpeg,151,110,63,147
1698,Tiger (593).jpeg,23,33,66,107
1699,Tiger (646).jpeg,117,39,15,11
1700,Tiger (1809).jpeg,9,71,50,62
1701,Tiger (1229).jpeg,124,126,136,129
1702,Tiger (2237).jpeg,138,119,133,79
1703,Tiger (2171).jpeg,7,62,147,135
1704,Tiger (1876).jpeg,117,143,146,45
1705,Tiger (2048).jpeg,58,113,4,46
1706,Tiger (1231).jpeg,124,17,36,96
1707,Tiger (1693).jpeg,56,2,16,108
1708,Tiger (730).jpeg,30,147,156,175
1709,Tiger (2234).jpeg,2,18,61,109
1710,Tiger (1199).jpeg,85,42,37,46
1711,Tiger (2264).jpeg,105,64,152,155
1712,Tiger (400).jpeg,46,34,178,93
1713,Tiger (1524).jpeg,9,33,110,135
1714,Tiger (1139).jpeg,80,175,113,178
1715,Tiger (2222).jpeg,101,76,139,93
1716,Tiger (1567).jpeg,86,140,62,111
1717,Tiger (1936).jpeg,106,21,1,67
1718,Tiger (745).jpeg,25,154,141,11
1719,Tiger (848).jpeg,171,5,107,116
1720,Tiger (1847).jpeg,106,127,118,60
1721,Tiger (1583).jpeg,120,136,85,169
1722,Tiger (1790).jpeg,67,12,102,150
1723,Tiger (345).jpeg,57,155,17,61
1724,Tiger (1449).jpeg,178,99,70,59
1725,Tiger (1186).jpeg,11,136,40,179
1726,Tiger (1162).jpeg,73,130,121,45
1727,Tiger (1119).jpeg,13,84,114,27
1728,Tiger (1656).jpeg,61,21,65,9
1729,Tiger (2107).jpeg,56,69,56,133
1730,Tiger (2103).jpeg,133,176,133,50
1731,Tiger (1683).jpeg,124,170,121,169
1732,Tiger (1792).jpeg,165,48,113,142
1733,Tiger (1368).jpeg,134,20,10,37
1734,Tiger (1396).jpeg,177,44,171,108
1735,Tiger (1173).jpeg,19,70,81,158
1736,Tiger (2277).jpeg,24,118,41,32
1737,Tiger (365).jpeg,35,103,132,43
1738,Tiger (2275).jpeg,94,98,3,94
1739,Tiger (1135).jpeg,42,102,136,70
1740,Tiger (1381).jpeg,53,111,160,173
1741,Tiger (524).jpeg,145,86,94,139
1742,Tiger (1015).jpeg,33,113,72,119
1743,Tiger (1317).jpeg,166,85,160,58
1744,Tiger (1332).jpeg,122,53,80,25
1745,Tiger (2031).jpeg,98,25,131,139
1746,Tiger (1527).jpeg,24,147,82,35
1747,Tiger (1132).jpeg,166,173,130,156
1748,Tiger (507).jpeg,78,116,89,48
1749,Tiger (1002).jpeg,114,1,164,117
